USRID	RST
64273	0
94186	1
38952	0
29352	0
69843	1
94493	0
74287	0
97931	0
76269	0
57035	0
41587	0
24404	0
10008	1
98479	0
49937	0
5900	0
58384	0
76722	0
61244	1
34218	0
16010	0
49629	0
96833	0
51367	0
17098	0
62608	0
94763	0
97385	0
71521	0
61553	0
24930	0
54840	0
90187	0
42340	0
4411	0
67090	0
72879	0
84877	1
40167	0
67204	0
46760	0
26595	0
16294	0
38020	0
58858	1
45554	0
97244	0
85570	0
63479	0
31096	0
39715	0
42826	0
11485	0
92061	1
72770	0
63433	0
60657	1
11548	1
32872	0
24630	0
72021	0
84255	1
62567	0
59742	0
90115	0
17277	0
91143	0
39704	0
86704	0
82982	1
95917	0
86730	1
39045	0
47525	1
59389	0
48296	0
26626	0
1239	0
99803	0
54778	0
45331	0
43197	1
23646	0
42507	0
7357	1
20906	0
81888	0
76203	0
44237	1
46551	0
30889	0
32974	0
5462	1
67863	1
16810	0
64231	0
13637	0
98513	0
1967	1
83963	0
95371	0
66225	0
94286	1
86612	0
21716	1
96258	1
62443	1
78517	0
7958	0
79443	0
8616	0
89556	0
12104	0
10043	0
79200	0
5072	0
7500	0
39177	0
9850	0
4595	0
67349	0
77009	0
39731	0
66625	0
97198	1
41051	1
81750	1
25102	0
30407	0
42474	0
85243	0
90464	1
68301	0
39266	0
8753	0
56332	1
56428	0
54195	0
69251	0
16598	0
42554	0
90528	0
23129	0
141	0
13558	0
65046	1
11354	0
58020	0
81720	0
45197	1
95059	0
97735	0
88107	1
74184	1
93438	1
12299	1
9858	0
49917	0
62776	1
92145	0
15985	0
3671	0
92127	0
68111	0
9574	0
40569	0
78976	0
28307	0
62024	0
56946	0
75344	0
41407	0
36584	0
60467	0
49879	0
85110	1
97716	0
92336	0
26000	0
72857	1
79162	0
66120	1
33028	1
86846	0
57530	0
17441	0
51106	0
22447	1
74543	0
31703	0
23836	0
74247	1
62015	1
8092	0
8089	1
74374	0
96073	0
27749	0
44515	0
92107	1
80706	0
57505	1
30225	0
98822	0
33277	0
98804	0
26113	1
37545	0
7849	0
29127	0
36387	0
14576	0
72751	0
70600	0
81788	0
94467	1
91742	0
98695	1
89521	0
35293	0
91264	0
63526	0
18502	0
2715	0
44121	0
88290	0
30996	0
98552	0
26343	1
95503	0
23227	0
89406	0
95419	0
17605	0
98276	0
38847	0
63245	0
71453	0
91299	0
29327	1
19293	0
83077	0
73754	1
23292	0
45225	0
5560	0
96648	0
9410	0
11462	0
79610	0
83567	0
26510	0
88382	0
91622	0
59718	0
29867	0
13376	0
8539	0
16480	0
88645	0
65146	0
5742	0
31919	0
11591	0
75735	0
20281	1
29158	0
32658	0
66192	0
85373	0
29077	1
25406	0
57630	0
47415	0
15117	0
24631	0
99299	0
85008	0
70155	0
22992	1
22901	0
62023	0
76962	1
38996	1
62764	0
34020	1
71232	1
10850	0
85730	0
41512	0
85420	0
30362	0
99710	0
12896	0
1903	0
71759	0
66731	0
71484	0
31037	0
38450	0
31264	1
46708	0
44226	0
12884	0
11070	0
46471	0
46604	1
11395	0
87314	0
90524	0
66390	0
74024	0
5207	0
63871	0
25311	1
54229	0
91441	0
81360	1
13332	1
3766	0
88657	0
30533	0
85885	0
22629	1
17309	0
49249	0
41195	1
83296	0
67672	0
29332	0
11275	0
45376	0
16054	0
68107	0
90910	1
63890	0
66584	0
85801	0
59811	0
41724	0
72556	0
98022	0
2678	0
39951	0
42714	1
92852	0
89831	0
24096	0
22695	0
21434	0
57135	1
93985	1
74622	0
87925	0
80466	1
63654	0
84550	0
40378	0
5454	0
32792	0
25782	0
6946	0
12420	0
48943	1
52969	0
11256	1
67412	0
31916	0
31880	0
61273	1
16213	0
84418	0
41499	1
86467	0
68463	0
10784	0
71801	0
89434	1
46786	0
36256	1
46608	0
40194	0
48716	1
28009	0
20226	0
24569	0
74580	0
26721	0
99940	1
21966	0
71094	0
91488	0
36671	0
6178	0
59484	0
71096	0
93480	0
82269	1
40654	0
18144	0
94059	0
73708	0
52548	0
74583	0
42072	0
45181	0
44031	0
1621	1
3993	0
84728	0
69827	0
72468	0
32130	1
61206	1
50934	0
99123	1
93534	1
51696	0
6286	0
29677	0
5634	0
2293	0
71262	0
27926	0
74010	0
5793	0
76953	0
69796	1
5677	0
95428	0
99145	0
28340	1
87470	1
43764	1
912	0
91981	0
92835	0
15556	0
30282	0
31355	0
38571	0
92256	1
89736	0
61043	1
84142	0
98301	0
74285	1
75840	0
81692	0
31495	1
89136	1
2368	0
77036	0
57195	0
95446	0
21436	0
85130	0
24997	0
65257	1
66461	0
28494	1
94864	0
90770	0
56525	0
50819	0
81997	1
54583	0
87769	0
7663	0
53398	0
80324	0
94877	0
51146	0
91603	0
97293	0
6452	1
94737	0
91096	0
30238	1
35166	0
89988	0
67892	0
45557	0
72053	0
84846	0
68333	1
26775	0
23521	0
93510	0
74365	0
58727	0
60788	0
20662	0
75754	0
79579	0
95227	0
78632	0
95151	0
99467	0
452	0
35616	0
73803	0
66603	0
11542	0
1061	0
39742	0
57312	0
66593	0
48334	0
40048	0
6883	0
45795	0
38539	0
71124	1
75751	0
26967	0
92566	1
25501	0
33937	1
70574	1
27754	0
76497	0
74303	1
61646	0
73221	0
75115	0
5042	0
56751	0
28784	0
26678	0
42058	0
34847	0
76027	0
91236	0
76871	1
93674	1
5184	0
22426	0
69786	0
94585	1
2891	0
18257	0
88495	1
15120	0
80831	0
31522	0
3744	0
3153	0
20892	0
11261	0
65676	0
242	0
5805	0
96642	0
66696	0
50003	1
48204	1
46451	1
61939	0
74771	1
45324	0
89474	0
7857	0
83741	0
11429	1
31211	0
40694	0
67968	0
23913	0
98779	0
78728	0
95918	0
24747	0
86040	0
59133	1
81627	0
19749	0
62966	1
96852	0
75390	0
90323	0
14334	0
8559	0
50244	0
49187	1
74731	1
2358	0
23993	0
76562	0
72801	0
29549	0
43010	0
29998	1
7101	0
36314	0
79492	1
46217	0
23231	0
94539	0
18774	0
62420	0
45539	0
20700	0
74454	0
74331	0
32454	0
49170	0
36663	1
49808	0
1234	0
84375	0
2099	0
36821	0
98883	0
708	0
69464	0
86067	0
26731	0
77598	1
34811	0
15648	0
75110	0
39674	0
32493	0
22699	0
84346	0
53770	0
82983	0
94242	0
75760	0
33524	0
31077	0
3343	0
31116	0
69832	0
93449	0
11007	1
79299	0
10899	0
14779	0
76221	0
55257	0
24863	0
40118	1
91017	1
75465	0
98832	0
43235	1
61207	0
33056	0
60856	1
59819	0
42761	0
16290	0
52503	0
57623	0
86801	0
43941	1
76672	0
77481	1
96706	1
52316	0
15357	0
92197	0
81721	0
35658	0
86652	0
17886	0
89643	0
57892	0
67710	0
18964	0
15266	0
35452	1
80734	0
56420	1
79505	0
54645	1
59258	0
96084	1
21153	0
24541	0
32093	1
29231	0
12240	0
56915	0
93016	0
22847	0
16090	0
47400	0
30912	0
97212	0
2794	0
5730	0
94433	0
19407	0
52646	0
5830	1
17085	0
64015	0
76219	0
94383	0
26213	0
70149	1
67527	0
92625	0
12203	0
51945	0
56710	0
81005	0
51529	0
26443	0
3592	0
69754	0
52089	0
35554	0
15188	0
77281	0
9819	0
57204	0
3323	0
97050	0
96440	0
65930	0
47829	0
16845	0
58107	0
71433	0
50571	0
48162	0
15039	0
44820	0
25425	0
25750	0
13351	0
58355	0
84320	0
46761	0
98033	0
33264	0
55346	0
85723	0
92391	0
36653	0
81608	0
74105	0
66048	0
86218	0
47088	0
57869	0
42280	0
56735	0
49418	0
17633	0
92031	0
823	0
38963	0
30168	0
57561	0
59249	0
4743	0
1352	0
11735	1
38988	0
61270	0
50104	0
5817	0
67797	0
40280	0
98874	0
57173	0
10934	0
77388	0
70482	0
90359	0
27575	0
92128	0
29865	0
89254	0
4293	0
81223	1
3353	0
14259	0
30528	0
73862	0
51559	0
77524	0
29590	0
36031	0
90730	0
53591	0
22799	0
40509	0
73626	0
48030	0
59978	0
8362	0
51377	0
90850	0
58183	0
22038	0
32770	0
45419	0
70313	0
26677	1
15112	0
93453	1
71390	0
94416	0
73465	0
96472	0
86375	0
672	0
70689	1
32664	0
18960	1
70236	0
1681	0
85903	0
15773	0
44433	1
853	0
65767	0
69030	0
71014	0
9097	0
99753	1
6030	0
22871	0
18846	0
93528	0
80333	0
59173	0
89707	0
55435	0
21652	0
76181	0
41950	1
3378	0
67960	1
82634	0
32959	0
98317	0
81428	0
5466	0
48796	0
82440	0
11217	0
10258	0
72272	0
69412	0
54394	0
18520	0
77521	0
21962	0
59716	0
99755	0
25141	0
85257	0
18598	0
42609	0
55725	0
86381	0
81263	0
39238	0
81535	0
22296	0
43321	0
60814	0
17121	0
56300	0
82456	0
46279	0
45540	0
42603	0
36836	0
80281	0
87253	0
52570	0
11100	0
35456	0
26911	0
18693	0
68143	0
48338	0
79798	0
29159	0
15621	0
58303	0
38444	0
55134	0
47736	0
62512	0
81700	0
31212	0
77584	0
23953	0
64581	0
30481	1
86125	0
12169	0
17197	0
62040	0
76830	0
8402	0
44484	0
13615	0
46803	0
16468	0
90406	0
4813	0
84754	0
81287	0
80172	0
82277	0
37092	0
18431	0
80928	0
61299	0
97899	0
84747	0
24435	0
86750	0
47961	0
36436	0
24211	0
99734	0
78553	0
47809	0
15194	0
69974	0
56797	0
66872	0
39149	0
12138	0
67726	0
68674	0
20481	0
83569	0
43075	0
59206	0
97993	0
93031	0
58189	0
11528	0
21095	0
7893	0
43461	0
9626	0
5691	0
6575	0
30821	0
9446	0
45797	0
60937	0
89774	0
23425	0
46399	0
28198	0
47897	0
97115	0
15173	0
87213	0
24921	0
522	0
23161	0
79964	0
82352	0
31836	0
91798	0
83439	0
84069	0
36816	0
83921	0
13875	0
32225	0
37636	0
46137	0
88561	0
62897	0
99406	0
41313	0
97186	0
10579	0
2841	0
40725	0
36146	0
42913	0
26784	0
57427	0
99309	0
37406	1
11798	1
22811	1
37756	0
56661	0
27938	0
45175	0
50331	1
55249	0
13995	0
48412	0
69705	0
80193	0
38906	0
16670	0
86552	0
98124	1
17787	0
80346	0
75315	0
50861	1
62128	1
12795	0
81516	1
51754	0
95123	0
33119	0
99832	0
58005	1
97515	0
5996	0
84041	0
1986	0
96942	0
10738	0
29431	0
19736	1
95903	0
16636	0
724	0
23949	0
85644	0
73515	0
40114	0
46181	0
65024	1
68351	0
4889	1
25513	0
57208	1
22413	0
50466	0
57582	1
41289	0
34867	1
5984	0
68366	0
5164	0
61185	0
73203	0
48627	1
15880	1
42974	0
89400	0
84165	0
52864	0
98150	0
7685	0
49719	0
10935	0
43539	0
21601	0
43637	1
9662	0
66291	1
84265	0
59566	0
88423	0
40523	0
35384	0
71410	0
64851	1
29187	0
12905	0
23817	1
13748	0
20589	1
99350	0
9599	1
88386	0
61136	0
34681	0
2246	0
22202	1
29398	0
27508	0
26790	0
17589	0
25668	0
15966	0
63445	0
82800	0
92847	0
21611	1
71165	0
47688	1
94458	0
80903	0
92102	1
13067	0
37141	1
65287	0
19073	0
10767	0
17769	0
86355	0
67541	1
22385	0
47985	0
33111	0
10263	1
89389	0
88387	0
62779	0
29959	0
80627	0
39088	0
97620	0
90290	0
98852	0
75688	0
9348	1
52541	0
1698	0
30072	0
45819	0
83361	0
80601	0
13397	0
58595	0
39860	0
62000	0
79605	1
29438	0
37498	0
22627	0
29229	0
52832	0
4046	1
53313	0
19156	0
80122	0
71931	1
99203	1
88793	0
66906	1
8410	1
22043	0
8942	0
67619	0
41316	1
64018	1
27229	0
96135	0
23689	0
75711	0
64098	0
87786	1
21391	0
1223	0
71440	0
72213	1
23751	0
644	0
81594	0
98407	0
53150	0
44188	0
58210	0
16127	1
95467	0
48068	0
55419	0
13639	0
75936	0
20235	0
57232	0
87631	0
35768	0
169	0
87320	1
58698	1
28729	0
48714	0
68444	0
71994	0
20905	0
57347	0
3883	0
19392	0
33365	0
19288	0
30006	0
66348	0
55188	0
29307	0
77503	0
40071	0
78745	0
74196	1
30364	0
62958	1
64137	0
55098	0
4805	0
1889	0
17858	1
44176	0
57764	0
48789	0
77740	0
84405	0
822	0
32721	0
19111	0
81681	0
5573	1
90280	1
41055	0
4848	0
46274	1
78829	0
21684	0
91068	0
37522	0
48669	0
84861	0
53192	1
31844	0
77361	1
39362	0
96018	0
87699	1
36312	0
82463	0
97179	0
42194	0
67127	0
91912	0
91619	0
15931	0
81107	0
1445	0
70502	0
95410	0
28087	0
72936	0
77982	0
26370	0
11165	0
85310	0
84824	0
73108	0
78008	0
74291	1
72816	1
40895	0
55250	0
68133	0
88617	0
58313	0
62758	1
13960	0
44286	0
3318	0
21021	0
12326	0
62533	0
37075	0
53358	1
98249	0
56113	0
92964	0
50729	0
89386	0
43855	0
11543	0
63982	0
16862	0
15828	0
23398	0
35458	0
72871	0
12436	0
23920	1
91879	0
90640	0
42914	1
47195	0
58848	0
45416	0
15642	0
96869	0
2227	0
83481	0
55573	1
20339	0
51361	0
13851	0
39757	0
51185	0
84811	0
60056	0
94929	0
49016	0
67501	0
27759	0
60960	0
41851	0
7184	0
93609	0
89266	1
12984	0
60862	0
12750	0
54755	0
41781	0
45985	1
30731	0
31278	0
67142	0
35929	0
98074	0
25028	1
86086	0
69478	1
39538	0
87350	0
63682	0
68421	1
77815	0
9414	0
99466	0
72815	0
61978	0
6864	0
19070	0
74675	0
98564	0
27175	0
13071	0
8245	0
59802	0
28954	0
23125	0
94110	0
39979	0
78382	0
1147	0
41866	0
74601	1
38864	1
65667	0
22099	0
22056	0
88375	0
12094	0
25035	0
2796	0
44846	0
27284	0
83538	1
60720	0
9954	0
29614	0
28534	0
45063	0
28304	0
27383	0
9283	0
41931	0
34116	1
98840	1
32516	0
40223	0
42491	1
98893	0
23504	0
81752	0
88953	0
46550	0
78588	0
74297	0
61014	0
54516	0
56377	0
15904	0
79555	0
70434	1
56750	0
74994	0
66313	0
23237	0
68568	0
43830	0
70364	1
5839	0
62702	0
89773	0
36532	0
71685	0
81098	1
72780	0
62525	0
1297	1
14903	0
11317	0
710	0
11396	0
90953	0
50662	0
1940	0
12854	0
30944	0
20302	0
18222	0
32291	0
34970	0
77705	1
92552	0
96487	0
99808	0
30356	1
59628	0
81368	0
24385	0
13480	1
89637	0
72049	0
50298	0
67358	0
85612	0
80110	0
41707	0
37664	0
50841	0
21472	0
354	0
32604	0
19906	0
90638	1
94134	0
70009	0
29637	0
26876	0
52850	0
99131	0
26628	0
59334	1
52658	0
40045	0
52790	0
71264	0
17428	0
22500	0
29305	1
12997	0
60044	0
8012	1
31478	0
4006	0
693	1
8351	0
78362	0
1065	1
3630	0
70550	0
56440	0
56493	1
77570	0
58576	0
61596	1
54958	0
6749	0
50005	0
37552	0
53716	1
10961	0
17659	0
89596	1
37928	0
28101	0
23638	0
9365	0
73808	0
17161	0
8623	0
86948	0
15636	0
2276	0
97213	0
9192	0
35505	0
81744	0
1082	0
14433	0
31731	0
79602	1
38978	1
35910	0
6245	0
39530	0
24933	0
9895	0
62396	0
1503	0
50013	1
42364	0
77369	1
96412	0
54731	1
80518	1
94916	0
89743	0
64718	0
39682	0
81892	1
76939	1
56757	0
58908	0
65524	0
80271	0
57076	0
14953	0
38249	0
60779	1
56827	0
12227	0
90998	1
30904	1
5874	0
63016	0
41643	1
12552	1
16166	0
67225	0
47498	0
42068	0
88676	0
60852	0
56034	0
13135	0
76481	0
52918	0
62030	0
32060	0
14782	0
81837	1
62037	1
52022	0
28898	1
1987	0
9080	0
47463	0
99775	0
99022	0
87543	1
96193	0
58862	0
695	0
90543	0
9905	0
89681	1
24953	1
51446	0
4216	0
43610	0
67337	0
47533	1
46696	1
78404	0
20443	1
11687	0
27914	0
53013	0
24835	0
85738	1
36898	0
27126	1
71461	0
74835	0
99597	0
12494	1
81422	1
87967	0
90188	0
91925	0
69039	0
88824	0
5618	0
67549	0
44482	1
47973	1
17111	0
49875	0
79887	0
10337	0
17287	0
3512	0
21690	0
67068	0
18639	0
70562	0
64274	0
83886	0
1336	0
93828	0
79469	0
20388	0
42309	0
66041	0
67900	1
8415	0
52102	0
69758	0
21553	0
44060	0
49797	0
17155	0
11313	0
84204	0
93409	0
49579	1
89364	0
59541	0
10611	0
50396	0
80511	0
83540	0
26265	0
70192	0
88562	0
62078	0
93050	0
97776	1
51993	0
7802	1
58023	0
89166	0
12873	0
1822	0
77060	0
25118	0
62826	0
54174	0
98057	0
77292	1
41839	0
75325	0
17147	0
20869	1
34260	1
19399	0
5555	0
19867	0
35015	1
85106	1
10845	0
31593	0
30579	1
4814	0
62603	0
29439	0
82448	0
18850	0
16968	0
54415	0
25733	0
66325	0
26934	0
20897	0
68562	0
22271	0
98771	0
20585	0
15925	0
48174	0
47683	0
4541	0
14517	0
88603	0
51762	0
63393	0
4948	1
35655	0
53309	0
31529	1
46342	0
22502	0
42751	0
88544	0
79339	0
56840	1
90044	0
72673	0
25935	1
88251	0
9717	0
56627	0
75746	0
37738	0
68714	1
361	1
68018	0
54804	0
88165	0
93947	0
80484	0
58580	1
53455	1
49866	0
22781	0
41268	0
88385	0
78492	0
23442	0
21033	0
35635	0
75275	0
71256	0
66212	0
18339	0
35844	0
43479	1
65846	0
23326	0
51700	1
73023	0
79273	0
37044	0
91954	0
10751	0
71207	0
76196	0
82017	1
6761	0
5620	0
28639	0
67720	0
55575	0
91772	0
33324	0
3044	0
33090	0
59813	0
37134	0
21936	0
93102	0
24288	0
12130	0
30268	0
64136	0
42353	0
58805	0
77149	0
6552	1
21062	0
38125	1
71114	0
61457	0
57552	0
23640	0
79583	1
74829	0
76604	0
89131	0
90103	0
67773	0
34597	0
19582	0
36519	1
84738	0
59111	0
62575	0
24109	0
93139	0
99951	0
20188	0
47287	0
91540	0
87149	0
63794	0
6044	0
2835	0
93824	0
61413	0
73642	0
14595	0
78833	0
92885	1
2722	0
20682	0
36812	0
89297	0
24542	1
17426	0
69488	0
22761	0
51703	0
25857	0
27535	0
831	0
38183	0
13378	0
55290	0
83465	0
87389	0
49627	0
28284	0
26323	1
43071	0
93552	0
72760	0
13000	0
1750	1
60907	0
1286	0
53818	0
51941	0
73331	0
53657	0
29211	0
98936	0
84160	0
31022	0
26794	0
7985	0
55736	0
9737	0
92422	0
62985	1
70989	0
73782	0
46845	0
74548	0
37215	0
90312	0
45297	0
41205	0
25552	0
48389	0
55960	0
85003	0
10295	0
93602	0
2628	0
96937	0
24515	0
26536	1
67162	0
6097	0
75896	0
49423	0
37619	0
5897	0
76131	0
52225	0
98004	0
71832	0
4030	0
76364	0
41388	0
57519	0
35010	0
31760	0
8222	0
29728	0
70662	0
27566	0
6297	0
73959	0
68643	0
92446	0
91278	0
67093	0
53630	0
14833	0
79870	0
65362	0
6355	0
25495	0
3748	0
44862	0
70347	0
58105	0
35207	0
87584	0
91168	0
52685	0
86018	0
18233	0
66826	0
99082	0
6413	0
23896	0
62407	1
73903	0
78639	1
55828	0
64914	0
5739	0
95583	0
54291	0
56104	0
70776	0
68914	0
50963	0
294	0
34932	0
77193	0
19943	0
18453	0
60705	0
85166	0
61072	0
73922	0
49508	0
29091	0
9195	0
69711	0
83508	0
25835	0
90711	0
89226	0
28887	0
74348	0
85640	0
4206	0
32581	0
73405	0
14	1
29729	0
28992	0
56881	0
80472	0
83813	0
94569	0
45229	0
87785	0
7897	0
38439	0
82399	0
56218	0
64965	0
59417	0
98701	0
48883	0
81274	0
99595	0
44282	0
89195	0
68325	1
5833	0
30347	0
12671	0
91304	1
24990	0
71954	0
1536	0
8557	0
78075	0
68363	0
22156	0
62205	0
37303	0
28318	0
77019	0
58145	0
64000	0
25455	0
83552	0
12344	0
72195	0
55259	0
35491	0
17210	0
66661	0
12148	0
83401	0
81643	0
52862	0
96476	0
98251	0
38159	0
16113	0
31955	0
17503	0
22592	0
20570	0
99907	0
36318	0
85048	0
90104	0
39162	0
44344	0
13279	0
26258	0
23079	1
42053	0
83764	0
34401	0
66397	0
31100	0
18914	0
86468	0
67536	0
15439	0
68257	0
95701	0
72355	0
96188	0
12020	0
82428	0
48206	0
89718	0
75161	0
97626	0
1854	0
68335	0
76543	0
80809	0
74258	0
12798	0
69573	0
48192	0
49926	0
49835	0
39087	0
46191	0
82114	1
81103	1
44248	0
95614	0
87539	0
99144	1
83802	0
16504	1
57527	0
75554	1
42217	0
89494	0
33293	0
14163	0
22295	0
78484	1
90788	0
12199	0
28608	1
12371	0
10389	1
38519	0
6840	0
39178	0
16854	0
87165	1
27362	0
33614	0
64482	0
56306	0
39115	0
20619	0
48449	0
68306	0
70121	0
53096	0
25810	0
2590	0
5705	1
99504	0
20210	0
36917	0
6497	0
2497	0
79719	0
23297	1
68055	0
66362	1
39386	0
13389	1
2524	0
66685	0
65136	0
44786	0
76240	0
11010	0
90551	1
20149	0
76709	0
96404	0
92770	0
47721	0
69368	0
29089	0
69338	0
18340	1
98434	0
93358	0
94235	0
16742	1
94241	0
26304	0
72284	0
29421	0
99918	0
7151	0
95055	0
55867	0
89119	0
31696	0
7677	0
90285	0
33288	0
43954	0
19966	1
30144	0
13491	0
75707	0
24017	0
50111	0
43255	0
2409	0
73654	0
17910	1
51098	0
22877	0
76888	0
26122	1
32823	0
38960	0
68334	0
76114	0
22103	0
52682	1
92204	1
28360	0
59071	0
78094	1
26857	0
25851	0
54092	0
57103	0
12222	0
29259	0
55660	0
74940	0
67499	1
38958	0
97587	1
8938	0
85389	1
77788	0
85605	0
75387	0
41789	0
81572	0
30638	0
87046	0
82284	0
76419	0
3438	0
15774	0
52505	0
19947	0
59245	1
89146	0
34929	0
88937	0
2278	0
68544	0
25928	0
77579	0
3274	0
92537	0
4642	0
66166	0
46322	0
96061	0
4037	0
5655	0
82344	1
75126	1
74352	0
5439	0
24397	0
87084	0
91460	0
89110	0
41875	0
16086	1
44874	0
8928	0
2869	0
56986	0
75038	0
70808	0
70262	0
35023	0
4329	0
98213	0
50142	0
52096	0
36688	0
81669	0
92670	0
59265	0
70793	1
85493	0
40672	0
42118	0
17959	0
36525	0
40883	0
70084	0
5937	1
57609	0
24739	0
97913	1
68427	0
56760	1
6440	0
97742	0
96422	0
88295	0
22528	0
62210	0
48563	1
47751	0
30588	0
33801	1
42342	0
3982	0
56392	1
36809	1
84327	1
11120	0
30992	0
14565	0
33062	1
5990	0
67144	0
97157	1
43663	0
4951	0
66203	0
30010	0
85743	0
77774	1
45278	0
41507	0
66406	0
30807	0
18231	0
10030	0
98149	1
70909	0
43009	1
74692	0
12988	0
96954	0
41630	0
75353	0
50180	0
74116	0
66829	0
58532	0
55605	0
70487	1
7226	0
43779	0
77793	0
58251	0
38071	1
67244	1
45279	0
47461	0
88079	0
13669	0
49161	0
26399	0
38685	0
55442	0
55307	0
31905	0
15979	1
24980	0
62632	1
64853	0
50999	1
14954	0
79477	0
49243	0
8911	0
29892	0
690	1
10267	1
12928	0
22135	1
84483	1
69953	0
523	1
52746	1
13242	0
41971	0
14291	0
85544	1
52937	0
48069	0
10214	1
76348	0
8439	0
29171	0
40933	0
16820	0
44295	0
67325	0
97636	0
3757	0
36128	0
95939	0
52373	1
67387	0
40571	0
88912	1
93695	0
28429	1
84869	0
79155	0
10354	0
50569	1
83829	0
23323	0
8663	0
64680	0
87616	0
82123	0
22441	0
29126	0
49615	0
77424	0
10067	1
12197	0
67851	0
71537	0
28730	0
84106	0
54528	0
96485	0
90723	0
81159	0
34000	0
84855	1
71786	0
6369	0
616	0
58415	1
92975	0
99978	0
69235	0
58074	1
65751	0
33745	0
7093	0
65241	0
31987	0
88105	0
3102	0
84055	0
33962	1
93677	1
37723	0
80835	0
45457	0
10059	0
54915	0
66084	0
84566	0
79232	0
24772	1
97873	0
69607	0
13792	0
43409	0
66985	1
21764	0
81229	0
93458	0
48464	0
90232	0
81185	0
59209	1
44403	0
37715	0
29494	0
58288	1
22881	0
2224	0
71599	0
11990	0
32282	0
14947	0
36866	0
21959	1
37260	1
66581	1
3053	1
57636	0
60939	1
30230	0
78034	0
86984	1
64270	0
21065	0
95064	0
49394	1
57473	1
55878	0
75696	0
90466	0
76359	0
83751	1
59900	0
81828	0
8418	0
73413	0
78240	0
20047	0
92050	0
17630	0
7359	0
44832	0
48523	1
67434	0
38227	0
98515	0
85250	0
40128	0
49766	0
11391	0
16352	0
88578	0
93628	0
26320	0
5614	0
55730	1
50596	1
56142	0
65800	0
18859	0
76758	1
5798	1
18232	0
97920	0
8642	0
55942	1
4597	0
17148	1
36109	1
17015	1
84113	0
1045	0
13161	0
92800	0
87170	0
98237	0
67804	0
82661	0
62425	0
12416	0
95290	0
58691	0
3258	0
19858	0
96707	0
40042	0
1546	0
24357	0
1499	0
2010	0
4245	1
50341	0
63322	0
29962	0
81833	0
96385	0
87025	1
20033	0
14166	0
22391	0
16077	0
61176	0
40620	0
26800	0
17182	0
29940	0
89629	0
83380	0
44826	0
73857	0
70338	0
85708	1
85168	0
94707	1
87687	0
69397	1
36930	0
73550	0
63848	0
76856	0
94257	0
97462	0
33435	0
47155	0
88924	0
44672	0
80478	0
222	0
22797	1
97743	0
89995	0
12549	0
18112	0
3006	0
79179	0
45866	0
87870	0
32062	0
83068	0
58283	0
60299	0
41145	0
45561	0
61770	0
85025	0
76001	1
43645	0
41622	0
57493	1
57413	0
75740	1
97607	0
6591	0
11647	0
65690	0
88974	0
74863	0
60266	0
3929	0
56838	0
13863	0
84427	0
92711	0
48861	0
86736	0
45441	0
9051	0
40625	1
5792	0
1079	0
56514	0
3296	0
87921	0
57148	0
16490	0
21612	0
36104	0
90027	0
29441	0
16734	0
46284	0
23787	0
61807	0
41908	0
64686	0
24570	1
13464	0
35372	0
79059	0
51331	0
54952	0
69742	0
9437	0
99879	0
30122	0
18194	0
80200	0
30816	0
89493	1
82635	0
91355	0
90594	0
54320	0
12887	0
17447	0
99681	0
3501	0
71572	0
98595	0
65544	0
88154	0
32642	0
53025	0
55004	0
41256	0
88277	0
43713	0
90805	0
65374	0
8212	0
72496	0
5693	0
66269	0
83554	1
22461	0
59509	1
5699	0
62194	0
69798	0
52655	0
27099	0
19476	0
18308	0
37536	0
57021	0
12966	0
28261	0
80226	0
5287	0
82300	1
46068	0
31166	0
90332	0
61470	0
67447	0
54297	1
51621	0
13589	0
19396	0
39967	0
26991	0
26906	0
10906	0
35775	0
30098	0
11060	1
10289	0
56979	0
47252	0
12685	0
33964	0
72067	0
32293	0
40422	0
566	0
91490	0
76272	0
22120	0
38606	0
92234	0
14968	0
99205	0
20660	1
61906	0
92124	0
17720	0
85136	0
71811	1
58750	0
77711	0
80628	0
15875	0
78975	0
16874	0
90839	0
15842	0
97087	0
19690	0
63576	0
11443	0
53724	0
8858	0
73704	0
19778	0
43403	0
69905	0
65558	0
98782	0
24001	0
6935	1
77902	0
10419	0
59380	0
52274	0
84838	0
20600	0
37120	0
71080	0
42002	0
8283	0
73239	0
31274	0
60792	0
25655	0
35362	0
54873	0
76228	0
37769	0
31932	0
54262	1
34816	0
67197	0
13659	0
60160	0
62639	0
59379	0
45500	0
36699	0
51363	0
2580	0
91895	0
32459	0
89357	0
43123	0
84017	0
60102	0
53280	0
11598	0
19292	0
19124	0
65882	0
5330	0
20923	0
4363	0
91647	0
43404	0
46125	0
41861	0
76213	0
97478	0
43295	0
81578	0
94133	0
85108	0
67799	0
98036	0
4716	0
83917	0
34698	0
96373	0
8377	0
99768	0
51201	0
70954	0
74342	1
56898	0
5649	0
38697	0
44455	0
92026	0
9518	0
30589	0
25876	0
65169	0
27389	0
76656	0
67573	0
67298	0
23931	0
9914	0
69293	0
79950	0
80116	0
61999	0
55559	0
9198	0
23778	0
84280	0
10106	0
30864	0
85624	0
66692	0
66224	0
7231	0
54489	0
19814	0
65885	0
65967	0
88889	0
27086	0
79081	0
7463	0
13159	0
48752	0
55480	0
70972	0
47193	0
35121	0
93970	0
19721	0
83514	0
83498	1
69736	0
24373	1
